1 2 3 4
TCGA-C8-A137 138.2365 32.6496 156.5395 13.9753
TCGA-C8-A138 109.9558 2.4423 150.541 102.6387
TCGA-C8-A1HF 156.9504 0 178.2309 45.9174
TCGA-C8-A1HG 111.6715 79.9672 54.8263 14.1336
TCGA-C8-A1HI 35.1756 120.5593 57.0555 80.0231
TCGA-C8-A1HL 77.592 28.7359 100.1102 127.7828
TCGA-C8-A1HM 110.2783 61.6923 25.8008 34.0381
TCGA-C8-A1HN 43.5897 132.2672 53.2975 0
TCGA-D8-A13Y 59.996 81.2205 44.8027 0
TCGA-D8-A13Z 147.6006 16.5225 136.5487 10.7874
TCGA-D8-A140 15.3892 148.7342 73.0045 0.9784
TCGA-D8-A141 53.9506 0 381.6326 94.0475
TCGA-D8-A142 174.968 0 222.9496 0.53
TCGA-D8-A143 201.81 7.9817 24.8838 0.377
TCGA-D8-A145 33.2821 33.384 148.9459 100.1911
TCGA-D8-A147 167.7162 6.9295 43.0974 0
TCGA-E2-A105 49.6245 120.9786 33.2579 14.641
TCGA-E2-A106 5.7962 184.0538 35.9888 26.2138
TCGA-E2-A107 29.1261 62.8126 24.6958 136.9413
TCGA-E2-A108 110.5329 0.1267 211.9181 61.1006
TCGA-E2-A109 42.0451 126.554 100.3519 0
TCGA-E2-A10A 2.4002 123.7662 120.8572 30.7904
TCGA-E2-A10B 6.535 77.9991 131.3514 102.2881
TCGA-E2-A10C 84.5391 29.0314 39.5802 122.6216
TCGA-E2-A10E 7.3176 34.4872 112.4436 203.2787
TCGA-E2-A10F 41.5887 22.3675 257.2005 96.5863
TCGA-E2-A14N 234.0021 2e-04 5.4714 4.3776
TCGA-E2-A14O 11.4995 105.742 59.3649 194.9511
TCGA-E2-A14P 177.1101 42.7245 25.1558 4.2493
TCGA-E2-A14Q 45.1934 52.5927 73.0272 113.9268
TCGA-E2-A14R 225.0924 0 9.302 3.7475
TCGA-E2-A14S 23.1982 114.3834 14.4453 85.4745
TCGA-E2-A14T 25.6108 183.0366 57.2888 0
TCGA-E2-A14V 92.1645 56.6324 103.042 64.4815
TCGA-E2-A14W 25.4485 100.9759 42.9764 111.7274
TCGA-E2-A14X 210.36 0.0152 28.4011 14.3762
TCGA-E2-A14Y 272.5052 0 20.3767 2.9104
TCGA-E2-A14Z 105.3377 0.7394 90.2735 129.3755
TCGA-E2-A150 205.19 0.4249 73.7415 0
TCGA-E2-A152 96.5459 13.6184 297.8694 42.9443
TCGA-E2-A153 44.4667 0.04 373.195 153.5458
TCGA-E2-A154 22.7976 39.8705 128.0304 142.0724
TCGA-E2-A155 17.6326 178.4238 27.9013 0.0215
TCGA-E2-A156 0.0071 115.8327 20.5647 80.1907
TCGA-E2-A158 211.2712 0.0021 0 8.96
TCGA-E2-A159 173.526 2.3286 76.3153 5.5703
TCGA-E2-A15A 47.7655 123.8566 112.546 0.4576
TCGA-E2-A15C 10.6662 68.7751 155.5926 98.4056
TCGA-E2-A15D 30.9698 39.2737 121.462 108.8309
TCGA-E2-A15E 55.0012 39.315 110.3711 106.3398
TCGA-E2-A15F 10.5643 168.5848 54.1064 0.7418
TCGA-E2-A15G 0.1084 65.0855 44.3232 141.6713
TCGA-E2-A15H 49.9559 82.4471 137.1859 63.0491
TCGA-E2-A15I 13.5975 23.7946 86.0974 159.2784
TCGA-E2-A15J 38.909 15.9308 60.8813 228.3865
TCGA-E2-A15K 38.5374 31.9359 88.0415 131.4356
TCGA-E2-A15L 10.4694 46.2177 233.4413 122.485
TCGA-E2-A15M 67.546 35.1699 153.3757 69.1779
TCGA-E2-A15O 22.0963 132.5426 35.3514 8.7518
TCGA-E2-A15P 7.3063 124.3092 92.4749 52.9142
TCGA-E2-A15R 2.2303 157.6006 54.1321 0.1012
TCGA-E2-A15S 14.1685 164.8902 19.5091 0
TCGA-E2-A15T 10.2486 160.1002 22.9879 12.1144
TCGA-E2-A1AZ 149.8179 2.7914 117.684 0
TCGA-E2-A1B0 156.7914 0 161.011 35.4763
TCGA-E2-A1B1 80.2491 38.6857 241.5113 29.3176
TCGA-E2-A1B4 6.3236 0 66.1276 256.3783
TCGA-E2-A1B5 100.3436 0 41.1585 160.5174
TCGA-E2-A1B6 207.4909 0 2.7755 11.1094
TCGA-E2-A1BC 15.0004 37.0957 237.8744 90.5657
TCGA-E2-A1BD 32.3148 0 83.4896 227.2912
