1 2 3 4 5 6 7
TCGA-B6-A0X0 20.3883 0.0021 14.4462 173.2985 0 170.2211 27.4532
TCGA-B6-A0X1 229.6455 3e-04 3.9862 11.5759 18.6626 0 8.3036
TCGA-B6-A0X4 10.2423 872.5445 9.7935 0 0 0 68.8339
TCGA-B6-A0X5 17.0999 0.0166 26.1729 73.5897 80.6447 39.7625 82.5729
TCGA-B6-A0X7 7.5163 0.0439 188.7304 88.8478 50.4136 111.721 9.2143
TCGA-BH-A0AU 5.0878 0.0076 187.413 48.8874 162.2007 26.7345 0
TCGA-BH-A0AV 210.1901 2e-04 297.7301 0.5208 9e-04 38.9815 0
TCGA-BH-A0AW 50.3461 0.0193 98.7196 0 15.8643 152.5402 285.2147
TCGA-BH-A0AY 34.0352 0.4663 214.8737 27.1984 69.81 116.2063 47.6259
TCGA-BH-A0AZ 7.9809 0.1095 470.0871 53.199 13.8337 73.1888 145.2109
TCGA-BH-A0B0 53.3097 0.0016 295.5792 83.7712 0 82.9366 106.0153
TCGA-BH-A0B1 36.9439 0.0196 100.3776 154.8146 145.9454 0.0142 0
TCGA-BH-A0B3 261.5938 0 119.9656 0 11.1162 33.672 0.056
TCGA-BH-A0B4 8.5427 0.0042 185.5662 0.3526 125.2662 136.4346 1.77
TCGA-BH-A0B5 48.3118 0.0052 148.9727 87.6862 54.491 40.1242 0
TCGA-BH-A0B7 100.406 0.0029 136.6058 41.4843 0.0297 2e-04 256.6124
TCGA-BH-A0B8 3.239 27.1564 59.5888 113.705 105.8084 110.4191 0.3715
TCGA-BH-A0B9 183.4173 0.0037 0 1.0822 0 225.702 0
TCGA-BH-A0BA 25.8132 0.1764 58.9366 110.6922 23.8241 0 173.5951
TCGA-BH-A0BC 60.4815 0.2692 119.3413 111.4427 43.2741 101.992 0
TCGA-BH-A0BD 90.0103 0.0012 106.1784 135.7011 43.7977 34.4079 44.1612
TCGA-BH-A0BF 84.8983 5e-04 344.5427 1.713 46.3834 63.5334 7.1588
TCGA-BH-A0BG 246.2376 0 32.5838 9.4155 0 67.2392 0
TCGA-BH-A0BJ 35.8815 1.3982 144.8008 143.5428 38.3628 68.4068 1.4186
TCGA-BH-A0BL 200.3316 0.0011 207.7304 3.649 4.4366 0.0039 0.3938
TCGA-BH-A0BM 15.465 0.9216 83.855 143.7669 0 139.7881 130.5829
TCGA-BH-A0BO 69.7829 0.2199 143.7053 178.1667 0 0 60.5981
TCGA-BH-A0BP 44.1694 0.2558 176.4311 80.2169 60.1399 56.6459 32.1718
TCGA-BH-A0BQ 49.3117 1.4542 215.004 122.8417 0 129.5937 24.8319
TCGA-BH-A0BR 76.1448 0.0068 266.3675 50.0611 21.0975 32.1011 144.4019
TCGA-BH-A0BS 37.4509 0.0425 13.1374 247.9515 52.365 0 24.1702
TCGA-BH-A0BT 28.3568 8e-04 74.9659 76.3873 45.9052 107.2694 126.9825
TCGA-BH-A0BV 19.1967 13.1715 140.4991 145.2332 72.316 0 68.959
TCGA-BH-A0BW 214.3192 0 41.1909 0.0616 23.5791 0 0.7636
TCGA-BH-A0BZ 63.8226 0 173.1409 0 107.0213 70.828 52.4544
TCGA-BH-A0C0 96.0808 0.0244 29.0723 18.3293 87.4222 73.649 47.0912
TCGA-BH-A0C3 23.429 0.0486 210.7911 48.0056 107.3384 44.1532 9.2216
TCGA-BH-A0DD 3.7234 0.9915 60.6813 54.5847 143.2654 49.582 47.4069
TCGA-BH-A0DE 33.0007 0.8827 118.7409 99.6256 72.1126 38.4283 21.0441
TCGA-BH-A0DG 30.5646 25.6611 267.7935 16.9176 60.66 71.1123 82.9291
TCGA-BH-A0DH 7.9327 0.0134 41.8201 185.165 22.1243 0 238.4207
TCGA-BH-A0DI 48.4775 0.0346 416.93 53.1708 38.7819 75.5838 8.9074
TCGA-BH-A0DK 65.2168 135.9678 155.4319 23.5499 65.2864 96.7893 4.1314
TCGA-BH-A0DL 300.3052 0 19.2938 7.4185 0 0 10.9882
TCGA-BH-A0DP 38.8044 0.274 170.8313 166.9786 0 88.5275 15.132
TCGA-BH-A0DQ 15.2335 2.4867 264.8334 44.5314 97.8881 66.3046 10.6131
TCGA-BH-A0DS 20.9294 0.4178 133.8666 82.4284 77.4036 136.3594 16.7809
TCGA-BH-A0DT 45.8861 0.0188 114.8994 158.6698 20.4617 62.7934 4.7942
TCGA-BH-A0DX 55.6334 0.0031 275.8777 73.0075 39.2072 43.819 62.9701
TCGA-BH-A0DZ 44.5129 0.0015 251.514 21.6725 63.9952 122.9688 89.8031
TCGA-BH-A0E0 125.4263 0.7725 4.1762 0 17.9071 261.6381 12.8847
TCGA-BH-A0E1 10.2204 42.338 72.0473 190.0749 0 30.5265 226.6384
TCGA-BH-A0E2 20.2594 17.1459 132.8025 19.9512 125.48 146.107 0
TCGA-BH-A0E6 151.0096 0.0666 25.5356 2.6645 0 259.5031 9.2712
TCGA-BH-A0E7 2.6132 0.0027 69.8208 164.022 101.3301 0 17.5675
TCGA-BH-A0EA 54.5159 0.0329 131.5366 142.6709 4e-04 55.7842 12.8839
TCGA-BH-A0EB 49.0051 0.2787 140.2215 214.2518 0 37.4083 33.6979
TCGA-BH-A0EE 82.7221 0.0435 0 4.7218 0.2676 75.1237 384.4295
TCGA-BH-A0EI 0.6101 0.4329 281.796 62.7559 97.6653 66.6914 0
TCGA-BH-A0GY 76.4368 0.0136 101.4688 4.5224 136.4177 60.9903 3.0847
TCGA-BH-A0GZ 5.7031 0.0825 148.4476 53.8576 107.3699 114.0211 29.1306
TCGA-BH-A0H0 2.222 0.0656 4.4593 66.6129 148.3769 47.9313 34.4252
TCGA-BH-A0H3 48.5698 0.332 182.068 122.9235 31.4827 42.2872 0
TCGA-BH-A0H5 113.5897 0.3852 50.7773 112.266 0 61.0645 27.5347
TCGA-BH-A0H6 0.0837 0.2753 201.7064 47.6946 118.5171 58.2259 12.2577
TCGA-BH-A0H7 3.3383 0.0337 368.1939 0.637 153.069 85.113 10.1303
TCGA-BH-A0H9 24.1462 9.5995 60.3694 70.1691 117.5089 70.9178 35.5381
TCGA-BH-A0HA 11.6994 339.8186 246.6651 0 39.1761 117.0836 19.4905
TCGA-BH-A0HB 32.4967 10.0021 60.7852 0.1063 155.7818 154.4447 7.0061
TCGA-BH-A0HF 60.6034 2.5744 183.7218 133.5431 0 75.9262 91.8335
TCGA-BH-A0HI 10.4815 40.4399 98.9595 228.7664 0 34.8036 86.268
TCGA-BH-A0HK 47.4885 7e-04 69.239 171.4476 0.1544 160.1215 13.9629
TCGA-BH-A0HL 0 264.7362 28.5962 0.0235 124.6506 33.1792 0
TCGA-BH-A0HN 0 2e-04 8.482 168.2822 56.1803 116.4838 13.4238
TCGA-BH-A0HO 28.5693 700.3008 47.0052 91.6593 0 0.3985 38.0666
TCGA-BH-A0HP 30.6058 0.029 100.1718 142.8599 0 107.5146 93.6483
TCGA-BH-A0HQ 15.4759 0.0343 172.7318 106.1713 45.4856 63.9477 98.2753
TCGA-BH-A0HU 15.943 2.5331 37.7873 38.8477 80.5984 166.6361 63.9272
TCGA-BH-A0HW 0 1.6554 7.7561 5.8195 233.5165 78.3579 0
TCGA-BH-A0HX 15.7194 59.7515 125.0223 4.9841 157.0004 79.2913 0
TCGA-BH-A0HY 1.3988 0.1471 150.618 15.9323 46.4433 73.15 363.4854
TCGA-BH-A0RX 193.9923 0.1398 71.4941 6.7142 0 170.8718 0.021
TCGA-BH-A0W3 1.142 0.5258 18.7127 166.2282 93.5445 0 13.9972
TCGA-BH-A0W4 28.0474 0.0724 151.0429 151.4708 46.5563 53.8033 0.0708
TCGA-BH-A0W5 38.7255 0.0025 129.0347 113.3307 35.6672 68.4425 15.1561
TCGA-BH-A0W7 46.5602 0.037 167.8636 70.9839 33.9085 108.7943 66.4403
TCGA-BH-A0WA 260.6903 2e-04 64.9112 0 15.6489 0 0.0126
TCGA-BH-A18F 61.4991 0.0019 155.1071 79.4491 27.3654 48.046 42.6439
TCGA-BH-A18G 206.3888 0 78.9621 32.8991 0 213.4126 0
TCGA-BH-A18H 24.1288 0.0064 45.6692 64.5692 144.6912 85.5861 0
TCGA-BH-A18I 29.0447 0.0255 237.0568 67.9798 64.7921 38.34 24.1024
TCGA-BH-A18J 78.8013 0.0246 160.9314 137.2927 18.4167 47.7686 35.8579
TCGA-BH-A18K 13.1658 0.0646 180.566 52.1168 68.9229 102.3164 69.2195
TCGA-BH-A18L 0.3323 0.5318 6.0768 9.872 231.9031 41.1392 21.8426
TCGA-BH-A18M 34.2816 4.3697 206.2333 100.8803 66.6744 57.4712 0
TCGA-BH-A18N 0.0044 0.8939 40.7469 138.1045 128.8989 24.051 0
TCGA-BH-A18P 46.2219 0.0032 106.2106 64.8181 36.7212 13.6657 149.1939
TCGA-BH-A18Q 227.9987 0.303 13.2047 28.0817 0 28.1889 5.6487
TCGA-BH-A18R 29.035 8.0472 46.3158 0 140.2004 78.2731 89.3581
TCGA-BH-A18S 0.7906 7.8529 5.7974 227.0447 21.2582 4.2803 147.0268
TCGA-BH-A18T 252.9085 1e-04 16.3581 0 13.8645 50.7722 0.1198
TCGA-BH-A18U 16.0647 0.2554 100.0173 67.9992 96.1935 78.2674 146.3445
TCGA-BH-A18V 266.8408 0 64.7889 0 11.1352 0 0.1633
TCGA-BH-A1EO 50.7791 0.0723 303.6487 51.5028 74.5961 24.9235 4.1921
TCGA-BH-A1ES 14.9526 0.3339 130.7256 5.568 143.6331 83.7185 0
TCGA-BH-A1ET 3.9696 12.7012 90.9387 179.4113 4.5441 0 168.6297
TCGA-BH-A1EU 57.6042 2.3933 137.4922 182.9683 0 0 3.6943
TCGA-BH-A1EV 16.8352 0 147.6522 81.1538 27.8714 24.4449 297.7157
TCGA-BH-A1EW 71.4964 0.0021 41.9936 78.7611 104.6456 0 25.1042
TCGA-BH-A1F0 207.2183 0.0037 68.7177 26.7239 0 14.8188 6.4523
TCGA-C8-A12K 238.5981 6e-04 26.0065 7.1956 0 69.5852 0
TCGA-C8-A12L 175.6585 0 72.148 0 17.2053 0 150.6439
TCGA-C8-A12M 0 0 22.8976 1.1405 225.2455 62.8335 0
TCGA-C8-A12N 13.3011 0.751 262.6827 96.1809 48.4834 112.7827 3.0145
TCGA-C8-A12O 56.3933 0 216.0536 58.6142 79.7016 21.2539 114.0749
TCGA-C8-A12P 93.7551 0 171.6944 0 22.4238 17.3698 252.8167
TCGA-C8-A12Q 47.5299 0.0146 140.9113 0 30.7901 0 355.587
TCGA-C8-A12T 3.4367 0.0046 284.4168 0 105.7975 227.6489 31.6434
TCGA-C8-A12U 24.1896 0.3564 3.8395 0 174.9018 69.7429 60.4564
TCGA-C8-A12V 227.6275 6e-04 26.7989 15.2059 0 25.2933 0
TCGA-C8-A12W 8.301 0 212.9349 0 179.6456 55.8562 14.9887
TCGA-C8-A12X 19.7682 1.7065 27.1818 39.9384 164.3099 69.6382 34.3079
TCGA-C8-A12Y 14.2403 2.096 80.356 68.6735 78.5107 155.2095 53.0407
TCGA-C8-A12Z 20.04 0.0275 110.1585 73.8332 0 0.006 525.9297
TCGA-C8-A130 45.6699 5e-04 93.0941 1.8578 93.898 117.9108 20.216
TCGA-C8-A131 108.9979 0.0054 173.2951 1.2146 0 127.7265 171.2032
TCGA-C8-A132 43.915 1.2463 196.1745 28.7999 65.4267 34.3923 162.1766
TCGA-C8-A133 0 938.2036 0 0 0 32.6868 67.9567
TCGA-C8-A134 222.2455 4e-04 20.6626 0 18.0033 22.603 0.0219
TCGA-C8-A135 51.2097 0.0016 116.1402 0 39.848 112.5856 283.1566
TCGA-C8-A137 35.641 0 135.1699 0 67.795 87.5053 178.8629
TCGA-C8-A138 34.3428 2.0168 151.3871 9.1355 27.8575 130.895 180.6981
TCGA-C8-A1HF 53.5449 0 163.7972 0 12.4544 115.3985 229.9052
TCGA-C8-A1HG 55.8014 0.0056 53.6866 2.0313 133.8726 112.1341 3.8873
TCGA-C8-A1HI 16.0692 1.0139 49.7069 57.3921 150.9206 74.3559 68.4312
TCGA-C8-A1HL 6.7159 1.5382 96.8892 32.1498 56.9683 121.3965 195.6631
TCGA-C8-A1HM 127.6283 3.6784 17.286 42.258 85.9845 16.112 20.3689
TCGA-C8-A1HN 10.8783 0.0161 48.9926 0.5118 190.4872 62.0937 0.317
TCGA-D8-A13Y 58.9821 69.9401 39.6183 0 93.4615 29.795 0.0027
TCGA-D8-A13Z 159.0877 0 109.3706 0 16.0248 0 142.9257
TCGA-D8-A140 6.7695 0.2598 59.0488 60.4632 163.7174 26.8857 0
TCGA-D8-A141 57.0794 9e-04 361.1242 79.3745 19.8079 58.3451 5.7794
TCGA-D8-A142 201.4746 9e-04 200.6316 0 10.7829 41.818 10.5475
TCGA-D8-A143 237.685 3e-04 19.3542 0 11.0191 5.5288 55.8951
TCGA-D8-A145 39.7364 0.2919 118 135.952 28.0052 32.552 16.8411
TCGA-D8-A147 211.642 2e-04 31.4611 0.0119 17.0509 11.7473 0.0544
TCGA-E2-A105 1.199 5.8705 30.0494 10.5402 159.2206 111.6093 0.1643
TCGA-E2-A106 6.3084 235.7834 29.5205 50.3861 142.6332 18.1127 34.1841
TCGA-E2-A107 0.6545 0.1429 21.1994 57.4015 123.3795 80.8101 76.3578
TCGA-E2-A108 127.863 0.1331 184.7817 64.4811 0 48.7879 20.7979
TCGA-E2-A109 5.0743 22.1422 93.1272 0 180.1938 60.2121 7.0282
TCGA-E2-A10A 16.9236 121.3683 101.992 80.9535 93.5827 0 9.8758
TCGA-E2-A10B 23.2312 2.8716 106.924 155.0934 79.873 0 13.4082
TCGA-E2-A10C 9.2928 0.0174 39.5519 22.3642 65.425 118.0918 197.3096
TCGA-E2-A10E 9.9655 1.4072 85.9075 212.5586 6.9363 0 179.1733
TCGA-E2-A10F 41.085 0.0043 230.6681 100.5621 44.2988 49.9998 0
TCGA-E2-A14N 229.126 2e-04 2.8624 2.689 0 111.1165 0
TCGA-E2-A14O 0 0.0913 50.6208 144.2191 141.5974 128.3649 27.8825
TCGA-E2-A14P 71.1065 0 19.7831 0 38.221 70.763 279.9852
TCGA-E2-A14Q 39.7449 2.5189 59.0233 129.1463 56.2036 66.2047 12.8483
TCGA-E2-A14R 196.2817 0 8.0003 0.3138 0 140.6642 0.0233
TCGA-E2-A14S 0.0778 0.0377 9.4972 98.8117 136.1164 86.8181 0
TCGA-E2-A14T 13.2031 217.658 52.8873 0 172.0617 52.9647 0.0927
TCGA-E2-A14V 25.3702 0.1073 89.4375 17.806 102.3955 74.9172 158.5065
TCGA-E2-A14W 0 0.0059 38.5474 43.7036 186.4175 96.0076 0
TCGA-E2-A14X 229.7552 0.0011 20.5966 11.4395 0.0946 67.4333 13.7319
TCGA-E2-A14Y 217.3871 0 14.708 0 1.6922 79.1227 174.7279
TCGA-E2-A14Z 72.7067 0.2 83.5964 80.502 31.2368 129.0256 22.904
TCGA-E2-A150 270.9901 6e-04 56.9973 4.7899 6.0459 0 0
TCGA-E2-A152 28.0412 0 247.9335 7.1131 30.6022 22.7746 286.2537
TCGA-E2-A153 23.3816 0.0272 363.3186 81.8863 54.5898 102.951 19.0871
TCGA-E2-A154 10.8575 0.0011 109.4585 144.1358 57.9718 72.7553 4.4542
TCGA-E2-A155 0.1345 0.0117 19.5017 45.691 208.3953 45.9812 0
TCGA-E2-A156 1.1763 0.0823 11.0391 186.8435 84.9981 13.2735 0
TCGA-E2-A158 179.1307 0.0024 0 4.4693 0 140.579 0
TCGA-E2-A159 209.2805 0.0216 59.2195 0 10.9661 0 55.7258
TCGA-E2-A15A 33.8221 0.0035 97.7167 5.8035 182.041 33.5643 6.966
TCGA-E2-A15C 9.6888 0.0074 129.0442 123.968 77.8413 23.7873 43.5337
TCGA-E2-A15D 25.7499 0.0026 99.9581 125.6327 49.3104 56.35 1.3534
TCGA-E2-A15E 39.1699 0.0018 90.3008 90.1288 60.1116 58.3698 65.4238
TCGA-E2-A15F 22.0232 117.8756 43.0801 49.0339 158.4984 0 0
TCGA-E2-A15G 1e-04 0.0539 31.1462 190.5215 55.3805 34.6419 11.3032
TCGA-E2-A15H 6.7815 33.0909 123.2873 36.5718 104.6008 75.8943 98.3433
TCGA-E2-A15I 38.7018 0.8471 55.8121 218.5068 0 0 23.1476
TCGA-E2-A15J 1.6363 0.0026 51.9014 173.6375 51.7294 147.4111 13.3982
TCGA-E2-A15K 38.853 7.574 71.8502 133.1894 36.216 35.0742 53.7903
TCGA-E2-A15L 15.0949 0.0151 205.5258 155.4893 52.3662 38.6646 0.004
TCGA-E2-A15M 95.0458 0.3864 117.6111 106.375 29.8428 0 36.7773
TCGA-E2-A15O 5.7931 0.0032 28.0891 45.4139 149.9424 49.2594 0.4131
TCGA-E2-A15P 24.1956 159.144 73.9697 128.8844 63.8677 0 7.8114
TCGA-E2-A15R 0.2714 4.7651 44.5445 20.7987 192.1401 28.4797 0
TCGA-E2-A15S 0.1244 1.4054 15.4879 7.0144 205.7186 57.1611 0
TCGA-E2-A15T 10.7108 2e-04 12.7008 111.8928 143.3575 15.0984 0
TCGA-E2-A1AZ 170.9673 0.0015 100.0544 0 14.756 37.1359 0.0054
TCGA-E2-A1B0 115.9645 0 121.3623 0 16.6955 0 269.7689
TCGA-E2-A1B1 84.8892 0.0955 202.6242 45.4272 49.0912 16.0829 66.589
TCGA-E2-A1B4 0 0.0071 54.3052 179.1596 0 91.5199 124.7846
TCGA-E2-A1B5 75.7315 0.0078 34.2948 116.9379 0 147.7909 37.3498
TCGA-E2-A1B6 164.799 0 1.5705 0.9163 0 159.5203 2.3512
TCGA-E2-A1BC 15.5701 0.0049 198.4769 119.4252 49.4379 19.3804 25.8093
TCGA-E2-A1BD 3.519 0.0093 75.0123 148.9196 9e-04 125.0691 124.8722
